id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2413,15587562.0,Chukwuemeka,562.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,171707.93,0.0
2414,15647965.0,Pinto,709.0,Spain,Female,42.0,7.0,0.0,1.0,1.0,1.0,51548.14,0.0
2415,15585466.0,Baresi,594.0,France,Male,48.0,2.0,0.0,2.0,1.0,1.0,158049.9,0.0
2416,15747795.0,Tseng,635.0,France,Male,37.0,4.0,0.0,1.0,1.0,0.0,184474.72,0.0
2417,15583073.0,Lo Duca,710.0,Spain,Male,41.0,7.0,169902.92,1.0,0.0,1.0,72852.74,0.0
2418,15596956.0,Shao,749.0,Germany,Female,42.0,2.0,163700.78,1.0,1.0,0.0,163714.92,0.0
2419,15571873.0,Pirozzi,551.0,France,Male,32.0,4.0,0.0,2.0,1.0,0.0,143022.37,0.0
2420,15581323.0,Ts'ai,685.0,France,Female,42.0,3.0,0.0,2.0,1.0,0.0,100919.19,0.0
2421,15662238.0,Chiazagomekpere,608.0,Spain,Female,42.0,1.0,0.0,1.0,0.0,0.0,160129.99,1.0
2422,15712264.0,Chiemezie,705.0,Spain,Male,33.0,1.0,135919.33,1.0,1.0,1.0,64746.07,0.0
2423,15779904.0,Aitken,654.0,France,Female,36.0,9.0,0.0,1.0,1.0,0.0,181893.31,1.0
2424,15774936.0,Hs?,622.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,1.0,177613.19,0.0
2425,15618182.0,Hsia,637.0,Spain,Male,53.0,9.0,0.0,2.0,1.0,0.0,168462.26,1.0
2426,15757467.0,Ts'ai,473.0,France,Female,24.0,6.0,0.0,2.0,1.0,0.0,62703.38,0.0
2427,15626114.0,Lucciano,714.0,France,Female,36.0,0.0,0.0,2.0,1.0,1.0,149614.81,0.0
2428,15671097.0,Hsu,593.0,France,Male,45.0,5.0,139528.16,2.0,1.0,1.0,120790.02,1.0
2429,15652084.0,Ts'ai,625.0,France,Male,40.0,1.0,151218.98,1.0,1.0,1.0,123982.14,0.0
2430,15711889.0,Ch'en,605.0,Germany,Male,32.0,4.0,92786.66,2.0,1.0,1.0,70954.41,0.0
2431,15752507.0,Tung,721.0,Germany,Female,28.0,6.0,142412.13,2.0,1.0,0.0,179634.69,0.0
2432,15584897.0,Ts'ui,611.0,Spain,Male,27.0,3.0,0.0,2.0,1.0,1.0,72846.58,0.0
2433,15723006.0,Lucciano,653.0,France,Male,33.0,2.0,0.0,2.0,0.0,0.0,134878.19,0.0
2434,15793425.0,Onwughara,642.0,France,Female,29.0,1.0,0.0,2.0,1.0,0.0,164083.72,0.0
2435,15779738.0,H?,712.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,155721.15,0.0
2436,15729110.0,Chizuoke,773.0,France,Female,48.0,8.0,0.0,2.0,0.0,0.0,125041.52,0.0
2437,15629793.0,Chukwufumnanya,748.0,Spain,Male,31.0,9.0,97612.12,2.0,1.0,0.0,124872.42,0.0
2438,15705512.0,Palerma,641.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,153356.3,0.0
2439,15641640.0,Onyekachukwu,678.0,France,Male,30.0,5.0,0.0,2.0,1.0,1.0,101617.43,0.0
2440,15767264.0,Lucciano,755.0,Spain,Female,33.0,2.0,0.0,2.0,1.0,0.0,71519.4,0.0
2441,15670080.0,Chien,696.0,Germany,Male,36.0,1.0,153611.83,2.0,1.0,1.0,110509.9,0.0
2442,15791334.0,De Salis,628.0,France,Male,28.0,1.0,0.0,2.0,1.0,1.0,103832.58,0.0
2443,15726487.0,Galkin,539.0,France,Male,35.0,7.0,0.0,2.0,0.0,0.0,149575.59,0.0
2444,15585066.0,White,550.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,0.0,36315.03,0.0
2445,15629133.0,Onyemauchechukwu,676.0,France,Female,39.0,7.0,0.0,2.0,0.0,1.0,122487.73,1.0
2446,15638963.0,O'Brien,714.0,France,Female,27.0,4.0,0.0,2.0,0.0,0.0,130805.54,0.0
2447,15723216.0,Ozerova,584.0,France,Female,39.0,1.0,109052.04,1.0,1.0,1.0,11384.45,0.0
2448,15624293.0,Obijiaku,551.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,145553.05,0.0
2449,15648876.0,Hs?,535.0,France,Male,37.0,10.0,0.0,2.0,1.0,1.0,57600.66,1.0
2450,15702789.0,Hsu,573.0,Spain,Female,22.0,10.0,0.0,1.0,1.0,1.0,102758.73,0.0
2451,15733768.0,Chinedum,676.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,64448.36,0.0
2452,15670492.0,Chuang,471.0,France,Male,32.0,2.0,0.0,2.0,0.0,1.0,104719.5,0.0
2453,15692761.0,Hs?,575.0,France,Male,27.0,4.0,0.0,2.0,1.0,1.0,53353.12,0.0
2454,15572408.0,Graham,779.0,Germany,Male,25.0,6.0,148846.39,1.0,1.0,1.0,117834.92,1.0
2455,15752626.0,Lo Duca,582.0,Spain,Male,33.0,9.0,0.0,2.0,0.0,1.0,131772.51,0.0
2456,15710365.0,Ting,721.0,Germany,Male,39.0,6.0,91835.22,1.0,1.0,0.0,58977.8,0.0
2457,15758031.0,Chukwualuka,600.0,Spain,Female,42.0,3.0,0.0,3.0,0.0,1.0,1354.25,1.0
2458,15754068.0,P'eng,633.0,Spain,Female,25.0,1.0,0.0,2.0,0.0,1.0,94544.88,0.0
2459,15781665.0,Onyekachukwu,629.0,France,Male,41.0,9.0,0.0,2.0,0.0,1.0,129562.74,0.0
2460,15662955.0,Ku,757.0,France,Female,42.0,3.0,0.0,1.0,1.0,1.0,145764.4,1.0
2461,15792489.0,Nnachetam,622.0,France,Female,43.0,1.0,0.0,2.0,0.0,1.0,149550.95,0.0
2462,15690695.0,Yermolayev,713.0,Spain,Female,35.0,4.0,0.0,2.0,0.0,1.0,62634.94,0.0
2463,15629133.0,Hsia,586.0,Spain,Female,48.0,3.0,0.0,2.0,1.0,0.0,85516.37,0.0
2464,15783882.0,Olisanugo,519.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,1.0,72330.46,0.0
2465,15661903.0,Chinomso,549.0,Spain,Female,30.0,4.0,0.0,2.0,1.0,0.0,86927.53,0.0
2466,15768777.0,Chukwueloka,656.0,Spain,Female,43.0,9.0,0.0,1.0,1.0,0.0,103460.98,1.0
2467,15642392.0,Shih,731.0,Germany,Male,26.0,6.0,127845.86,1.0,1.0,1.0,86634.3,0.0
2468,15793901.0,Dufresne,684.0,Spain,Female,29.0,7.0,0.0,2.0,1.0,0.0,87415.01,0.0
2469,15806955.0,Smith,656.0,Spain,Male,51.0,10.0,0.0,1.0,1.0,1.0,161848.03,1.0
2470,15751167.0,Omeokachie,714.0,France,Male,33.0,9.0,0.0,2.0,0.0,1.0,65765.22,0.0
2471,15636592.0,Chukwudi,749.0,France,Female,51.0,1.0,0.0,2.0,1.0,1.0,59816.41,0.0
2472,15720305.0,Okwukwe,545.0,France,Female,44.0,3.0,0.0,1.0,0.0,1.0,101371.03,0.0
2473,15709780.0,Chiu,803.0,France,Female,48.0,8.0,0.0,2.0,1.0,1.0,105715.01,0.0
2474,15581285.0,Ts'ui,763.0,Spain,Male,49.0,0.0,0.0,3.0,0.0,0.0,142513.5,1.0
2475,15609254.0,Chiekwugo,598.0,France,Male,34.0,2.0,0.0,1.0,1.0,0.0,94949.84,0.0
2476,15726058.0,Ch'ien,680.0,France,Male,26.0,3.0,0.0,2.0,1.0,1.0,95583.45,0.0
2477,15605425.0,Chukwualuka,611.0,France,Male,43.0,5.0,76665.71,1.0,1.0,0.0,141364.62,0.0
2478,15668767.0,Davide,571.0,Spain,Male,60.0,4.0,0.0,1.0,1.0,1.0,89099.18,0.0
2479,15596979.0,Ch'ang,640.0,Spain,Male,28.0,2.0,0.0,2.0,1.0,0.0,70810.6,0.0
2480,15641794.0,Bergamaschi,717.0,Germany,Male,53.0,9.0,116084.32,1.0,0.0,0.0,75732.25,1.0
2481,15650288.0,Hsieh,752.0,Germany,Male,39.0,3.0,143396.54,1.0,1.0,0.0,121232.51,1.0
2482,15724453.0,Lombardi,676.0,France,Male,36.0,3.0,130181.47,1.0,1.0,0.0,135851.3,0.0
2483,15773039.0,Hsia,639.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,83022.84,0.0
2484,15728167.0,Chia,727.0,Spain,Male,23.0,3.0,0.0,2.0,1.0,1.0,181605.85,0.0
2485,15786800.0,K?,716.0,Germany,Male,23.0,4.0,113948.58,2.0,1.0,1.0,83058.14,0.0
2486,15681439.0,Trevisani,639.0,France,Male,36.0,8.0,0.0,3.0,1.0,0.0,122953.0,1.0
2487,15703037.0,Zikoranachidimma,628.0,Spain,Male,46.0,9.0,95984.21,2.0,1.0,1.0,71433.88,0.0
2488,15605918.0,Chinedum,644.0,Spain,Female,46.0,5.0,0.0,2.0,1.0,0.0,143668.44,0.0
2489,15581388.0,P'eng,623.0,France,Male,45.0,1.0,0.0,1.0,1.0,1.0,176580.95,1.0
2490,15655658.0,O'Donnell,588.0,Spain,Male,43.0,9.0,0.0,1.0,1.0,1.0,143681.85,1.0
2491,15681671.0,Hsing,703.0,Germany,Male,38.0,2.0,95984.69,1.0,1.0,1.0,168816.37,0.0
2492,15668575.0,Yuryeva,693.0,Germany,Male,41.0,2.0,134796.85,1.0,1.0,0.0,89048.46,1.0
2493,15632439.0,Chin,762.0,Spain,Male,42.0,7.0,0.0,2.0,1.0,1.0,64448.36,0.0
2494,15576774.0,P'eng,607.0,Spain,Female,32.0,7.0,0.0,1.0,1.0,0.0,126812.63,0.0
2495,15743976.0,Ni,749.0,Spain,Female,23.0,9.0,0.0,1.0,1.0,0.0,153662.88,1.0
2496,15687540.0,Nnachetam,687.0,France,Male,26.0,1.0,0.0,2.0,1.0,1.0,120790.02,0.0
2497,15750121.0,Chigozie,652.0,France,Male,54.0,6.0,111092.53,1.0,0.0,1.0,143049.72,0.0
2498,15742269.0,P'eng,568.0,France,Male,31.0,3.0,0.0,2.0,1.0,1.0,105890.55,0.0
2499,15748882.0,Nnamutaezinwa,709.0,France,Female,44.0,3.0,88980.32,2.0,0.0,0.0,147720.35,0.0
2500,15801466.0,Chikelu,613.0,France,Male,38.0,3.0,0.0,2.0,1.0,1.0,172586.89,0.0
2501,15682868.0,Smith,593.0,Spain,Female,56.0,9.0,0.0,1.0,1.0,0.0,91775.51,1.0
2502,15808837.0,Fyodorov,624.0,Spain,Female,38.0,10.0,0.0,2.0,1.0,1.0,141860.62,0.0
2503,15725429.0,Tseng,593.0,France,Male,32.0,8.0,0.0,2.0,1.0,1.0,64595.25,0.0
2504,15745375.0,Yermakov,678.0,France,Female,46.0,9.0,0.0,2.0,1.0,0.0,72402.0,0.0
2505,15580912.0,De Salis,724.0,France,Male,38.0,10.0,0.0,2.0,0.0,0.0,187616.16,0.0
2506,15671655.0,Onwuamaegbu,644.0,Germany,Female,33.0,1.0,122388.31,2.0,1.0,1.0,177622.38,0.0
2507,15800890.0,Kao,562.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,138380.11,0.0
2508,15632210.0,Iadanza,687.0,Germany,Female,41.0,2.0,142905.51,2.0,1.0,0.0,71738.56,0.0
2509,15643048.0,Chiang,729.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,183494.87,0.0
2510,15807595.0,Shih,434.0,France,Female,42.0,9.0,0.0,2.0,0.0,1.0,115115.32,1.0
2511,15669994.0,Fiorentini,725.0,Germany,Male,50.0,2.0,125826.49,1.0,1.0,1.0,178827.3,1.0
2512,15762228.0,Chiawuotu,599.0,Germany,Male,44.0,5.0,161592.76,2.0,1.0,0.0,92277.47,0.0
2513,15594594.0,Tien,705.0,France,Female,23.0,7.0,0.0,2.0,1.0,0.0,69079.85,0.0
2514,15778526.0,Huddart,477.0,France,Male,43.0,9.0,0.0,3.0,1.0,0.0,70954.41,1.0
2515,15790355.0,Chidiebele,472.0,Germany,Female,46.0,2.0,131629.17,1.0,1.0,1.0,187826.11,1.0
2516,15580148.0,Ts'ui,556.0,Germany,Male,57.0,7.0,137852.96,1.0,1.0,0.0,96929.24,1.0
2517,15573851.0,Efimov,498.0,Germany,Male,25.0,7.0,127450.07,2.0,1.0,1.0,162858.29,0.0
2518,15798975.0,Lucciano,590.0,France,Male,39.0,9.0,79035.95,1.0,1.0,0.0,105599.67,0.0
2519,15788659.0,Lombardo,662.0,Germany,Female,36.0,5.0,102540.61,1.0,1.0,0.0,136610.02,1.0
2520,15592751.0,Nkemdilim,663.0,Germany,Male,38.0,5.0,104584.17,1.0,1.0,0.0,181224.56,0.0
2521,15750765.0,T'ang,652.0,Spain,Female,25.0,8.0,0.0,2.0,1.0,0.0,113469.65,0.0
2522,15729279.0,Moseley,679.0,France,Male,37.0,7.0,106506.77,1.0,0.0,0.0,131300.68,0.0
2523,15589329.0,Ts'ao,559.0,France,Male,49.0,5.0,0.0,2.0,1.0,1.0,166526.26,0.0
2524,15754926.0,Chukwualuka,587.0,France,Female,41.0,0.0,0.0,2.0,0.0,1.0,107965.44,0.0
2525,15619407.0,Iqbal,577.0,Spain,Female,31.0,9.0,0.0,1.0,1.0,1.0,139919.38,0.0
2526,15728167.0,Okwukwe,627.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,0.0,171021.44,0.0
2527,15605827.0,Genovese,646.0,France,Female,31.0,2.0,0.0,1.0,1.0,0.0,53584.02,0.0
2528,15729771.0,Pagnotto,681.0,France,Male,28.0,2.0,0.0,2.0,1.0,1.0,57589.29,0.0
2529,15747757.0,Bage,651.0,Spain,Male,35.0,1.0,0.0,2.0,1.0,0.0,91366.42,0.0
2530,15664897.0,Walker,692.0,France,Female,34.0,0.0,0.0,2.0,1.0,0.0,94790.34,0.0
2531,15631267.0,Nwachukwu,676.0,France,Male,26.0,7.0,0.0,2.0,1.0,1.0,172646.88,0.0
2532,15682472.0,Burtch,611.0,France,Female,41.0,8.0,0.0,2.0,1.0,0.0,131662.47,0.0
2533,15597912.0,Lu,572.0,France,Male,24.0,1.0,0.0,2.0,1.0,1.0,128881.87,0.0
2534,15716781.0,Hsiao,649.0,France,Male,56.0,8.0,0.0,2.0,1.0,1.0,179614.7,0.0
2535,15687540.0,Shih,652.0,France,Male,38.0,7.0,0.0,2.0,0.0,1.0,125951.82,0.0
2536,15651352.0,Chin,809.0,France,Male,50.0,9.0,0.0,2.0,1.0,0.0,91903.9,0.0
2537,15742229.0,T'ien,663.0,France,Male,27.0,7.0,0.0,2.0,1.0,0.0,140579.17,0.0
2538,15596962.0,Zikoranachidimma,652.0,France,Male,33.0,6.0,86824.09,1.0,1.0,1.0,178833.5,0.0
2539,15607874.0,Ts'ai,732.0,France,Male,41.0,3.0,0.0,2.0,0.0,1.0,143096.49,0.0
2540,15659428.0,K?,632.0,Germany,Male,41.0,3.0,142475.87,1.0,1.0,0.0,116046.22,1.0
2541,15696900.0,Chukwuemeka,588.0,France,Male,31.0,5.0,0.0,2.0,1.0,0.0,142838.64,0.0
2542,15687310.0,Nkemakolam,644.0,Spain,Male,36.0,4.0,0.0,2.0,0.0,1.0,143980.29,0.0
2543,15800805.0,Ch'ang,751.0,Spain,Male,30.0,8.0,0.0,1.0,1.0,0.0,89205.54,0.0
2544,15680141.0,Tung,695.0,France,Male,30.0,3.0,0.0,2.0,0.0,1.0,121846.81,0.0
2545,15757588.0,Chien,709.0,Germany,Female,40.0,8.0,108883.39,1.0,1.0,1.0,167984.72,0.0
2546,15642530.0,Burtch,634.0,France,Male,34.0,2.0,0.0,1.0,0.0,1.0,137791.18,0.0
2547,15739692.0,Hsueh,711.0,France,Male,43.0,3.0,0.0,2.0,1.0,1.0,89891.4,0.0
2548,15665760.0,Chibugo,438.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,161407.48,0.0
2549,15671293.0,Fanucci,587.0,Spain,Female,33.0,9.0,0.0,2.0,1.0,0.0,479.54,0.0
2550,15699005.0,Martin,683.0,France,Female,44.0,4.0,113858.95,1.0,1.0,0.0,91560.63,1.0
2551,15672056.0,Nnanna,718.0,France,Male,25.0,1.0,0.0,2.0,1.0,0.0,88669.89,0.0
2552,15797960.0,Clements,677.0,France,Female,41.0,6.0,0.0,2.0,1.0,0.0,49707.85,0.0
2553,15614302.0,T'ang,786.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,113481.02,0.0
2554,15658969.0,Lo Duca,613.0,France,Female,33.0,2.0,0.0,1.0,0.0,1.0,147955.91,0.0
2555,15740356.0,Ts'ui,588.0,France,Female,42.0,8.0,102800.65,1.0,1.0,0.0,77326.78,0.0
2556,15594450.0,Tien,844.0,France,Male,34.0,10.0,0.0,2.0,0.0,0.0,149665.79,0.0
2557,15750055.0,Tuan,681.0,France,Female,30.0,7.0,0.0,2.0,1.0,0.0,142548.33,0.0
2558,15745080.0,Hsing,634.0,France,Male,29.0,5.0,0.0,2.0,0.0,1.0,62768.8,0.0
2559,15766066.0,Uwakwe,625.0,France,Male,36.0,5.0,141434.04,2.0,1.0,0.0,147794.63,0.0
2560,15584785.0,Hsiung,635.0,Spain,Male,44.0,9.0,0.0,1.0,1.0,0.0,173844.89,1.0
2561,15575430.0,Pirozzi,531.0,Spain,Female,37.0,7.0,0.0,2.0,1.0,1.0,67769.94,0.0
2562,15585599.0,K?,718.0,France,Female,23.0,1.0,0.0,2.0,1.0,0.0,142797.5,0.0
2563,15681446.0,Milne,594.0,France,Female,47.0,9.0,0.0,1.0,1.0,1.0,82522.61,0.0
2564,15808566.0,Hsia,775.0,France,Male,35.0,2.0,0.0,1.0,1.0,1.0,157567.37,0.0
2565,15644400.0,Burdekin,590.0,France,Male,41.0,3.0,0.0,2.0,1.0,0.0,91817.12,0.0
2566,15682600.0,Manna,633.0,Spain,Male,36.0,9.0,0.0,2.0,1.0,1.0,128875.86,0.0
2567,15588923.0,Nkemjika,850.0,Germany,Male,51.0,3.0,130796.33,1.0,1.0,0.0,57323.18,1.0
2568,15791174.0,Palerma,718.0,France,Male,26.0,5.0,0.0,2.0,1.0,0.0,160968.44,0.0
2569,15678727.0,L?,707.0,Germany,Male,37.0,1.0,106968.44,2.0,1.0,1.0,94823.95,0.0
2570,15740175.0,Ting,633.0,Spain,Female,29.0,5.0,0.0,2.0,1.0,1.0,109057.56,0.0
2571,15691808.0,Onyekaozulu,559.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,173365.89,0.0
2572,15691817.0,Lo,686.0,France,Female,36.0,4.0,91301.72,1.0,1.0,0.0,74850.84,0.0
2573,15808851.0,Ts'ai,572.0,Germany,Female,47.0,5.0,95984.21,1.0,1.0,0.0,137961.41,1.0
2574,15798824.0,Iadanza,646.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,1.0,118913.53,0.0
2575,15594084.0,Fisk,537.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,186612.47,0.0
2576,15574523.0,Nnonso,639.0,France,Male,41.0,1.0,0.0,1.0,1.0,0.0,161435.02,1.0
2577,15730447.0,Chidubem,551.0,Spain,Male,47.0,4.0,0.0,2.0,1.0,0.0,176883.42,0.0
2578,15579996.0,Ch'iu,587.0,France,Female,47.0,8.0,0.0,1.0,1.0,1.0,136497.28,1.0
2579,15715888.0,Onyekachukwu,757.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,58941.43,0.0
2580,15799480.0,Yeh,643.0,France,Female,39.0,6.0,0.0,2.0,0.0,1.0,182354.46,0.0
2581,15778304.0,Kornilova,613.0,Spain,Male,58.0,0.0,0.0,1.0,1.0,1.0,100843.82,1.0
2582,15605067.0,Genovese,666.0,France,Male,38.0,7.0,0.0,2.0,0.0,1.0,141872.05,0.0
2583,15585885.0,Ts'ai,539.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,94875.03,0.0
2584,15793825.0,Yudina,655.0,France,Female,39.0,4.0,0.0,1.0,0.0,0.0,138881.02,0.0
2585,15679810.0,Iweobiegbunam,605.0,France,Female,44.0,6.0,83061.26,2.0,1.0,0.0,49373.94,0.0
2586,15686917.0,Chia,714.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,1.0,86022.09,0.0
2587,15646513.0,Chukwuebuka,637.0,France,Male,48.0,3.0,0.0,3.0,1.0,0.0,183490.99,1.0
2588,15787051.0,Palermo,793.0,France,Female,32.0,9.0,151607.56,1.0,1.0,1.0,152956.33,0.0
2589,15732621.0,Onyekachi,554.0,Spain,Female,47.0,8.0,0.0,2.0,1.0,1.0,184524.74,0.0
2590,15751297.0,Ch'ang,714.0,Spain,Male,30.0,7.0,0.0,2.0,1.0,1.0,102233.73,0.0
2591,15579892.0,Hsia,581.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,62944.75,0.0
2592,15606901.0,Tsao,543.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,177624.01,0.0
2593,15736274.0,Lo,632.0,France,Male,30.0,5.0,0.0,2.0,0.0,1.0,43435.43,0.0
2594,15584897.0,H?,624.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,1.0,105965.25,0.0
2595,15607827.0,Pinto,662.0,Spain,Female,51.0,2.0,0.0,1.0,1.0,1.0,166516.84,1.0
2596,15775709.0,Shih,666.0,France,Male,27.0,3.0,121542.57,2.0,1.0,0.0,72350.17,0.0
2597,15808960.0,Lai,591.0,France,Male,43.0,7.0,154483.98,2.0,0.0,1.0,76611.33,0.0
2598,15661830.0,Lombardi,727.0,Germany,Female,40.0,1.0,114512.58,1.0,0.0,0.0,136620.64,1.0
2599,15602497.0,Hsieh,763.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,67944.09,0.0
2600,15752300.0,Chidiebere,613.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,133653.38,0.0
2601,15686983.0,Chiu,653.0,France,Female,33.0,9.0,0.0,2.0,0.0,0.0,100200.4,0.0
2602,15643487.0,P'eng,704.0,Spain,Female,40.0,8.0,0.0,2.0,0.0,1.0,121551.93,0.0
2603,15603925.0,Chin,646.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,57898.58,0.0
2604,15807889.0,Y?an,661.0,France,Male,29.0,7.0,0.0,1.0,1.0,1.0,104079.62,0.0
2605,15591380.0,Chukwufumnanya,633.0,Germany,Male,44.0,4.0,135846.68,1.0,1.0,0.0,186869.89,1.0
2606,15728605.0,Mazzi,562.0,France,Male,40.0,1.0,143500.82,1.0,1.0,0.0,52327.57,0.0
2607,15672432.0,Tsao,569.0,France,Female,39.0,6.0,116922.25,1.0,1.0,0.0,160618.61,0.0
2608,15608726.0,Ch'en,731.0,France,Female,37.0,8.0,0.0,2.0,0.0,0.0,180150.49,0.0
2609,15723803.0,Chiekwugo,569.0,France,Male,42.0,10.0,0.0,2.0,1.0,0.0,121592.5,0.0
2610,15776939.0,Cremonesi,695.0,France,Male,36.0,9.0,129743.75,1.0,1.0,1.0,140745.91,0.0
2611,15660840.0,Tseng,613.0,Germany,Male,46.0,8.0,123971.51,1.0,1.0,0.0,16081.62,1.0
2612,15689886.0,Cawthorne,578.0,France,Female,33.0,6.0,0.0,2.0,1.0,0.0,166957.82,0.0
2613,15718588.0,P'eng,595.0,France,Female,26.0,5.0,0.0,2.0,1.0,0.0,51553.43,0.0
2614,15774551.0,Milano,651.0,France,Male,34.0,5.0,0.0,2.0,1.0,1.0,147545.81,0.0
2615,15688865.0,Trevisan,547.0,France,Female,46.0,0.0,0.0,1.0,1.0,0.0,112465.19,1.0
2616,15673929.0,Genovesi,703.0,France,Male,22.0,5.0,0.0,2.0,1.0,1.0,147720.55,0.0
2617,15650098.0,Chuang,542.0,Germany,Female,35.0,2.0,125406.58,2.0,1.0,0.0,118029.08,1.0
2618,15668057.0,Mazzanti,692.0,France,Male,34.0,8.0,106731.58,1.0,1.0,1.0,114092.52,0.0
2619,15668057.0,T'ien,633.0,Spain,Male,34.0,2.0,114427.67,1.0,1.0,1.0,143829.54,0.0
2620,15795738.0,Ojiofor,762.0,Spain,Male,35.0,2.0,149950.19,1.0,0.0,0.0,55893.33,0.0
2621,15762268.0,Ts'ao,501.0,France,Male,25.0,1.0,93925.3,1.0,1.0,0.0,48498.19,0.0
2622,15672330.0,Trevisano,778.0,France,Male,38.0,1.0,0.0,3.0,0.0,1.0,141359.11,1.0
2623,15644296.0,Liao,725.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,180551.76,0.0
2624,15732621.0,Chukwuebuka,651.0,France,Male,37.0,6.0,145580.61,1.0,0.0,1.0,131736.46,0.0
2625,15705735.0,Chiu,584.0,France,Male,51.0,10.0,0.0,1.0,1.0,0.0,75825.57,1.0
2626,15632850.0,Lettiere,754.0,France,Male,37.0,7.0,141819.02,1.0,0.0,1.0,128881.87,0.0
2627,15572631.0,Ndubueze,580.0,France,Female,44.0,6.0,0.0,1.0,1.0,0.0,82500.84,1.0
2628,15687094.0,Sagese,748.0,France,Male,36.0,10.0,118546.71,1.0,1.0,0.0,101693.73,1.0
2629,15651352.0,Ch'ang,727.0,France,Female,35.0,9.0,123936.97,1.0,0.0,0.0,62845.64,0.0
2630,15764153.0,Sun,648.0,Spain,Male,34.0,7.0,149318.55,1.0,1.0,0.0,142538.31,0.0
2631,15641298.0,Maclean,727.0,France,Female,44.0,7.0,0.0,2.0,1.0,0.0,121151.1,1.0
2632,15676091.0,Onwuamaeze,656.0,France,Female,37.0,3.0,124043.8,1.0,0.0,0.0,72757.33,0.0
2633,15727059.0,Nnamdi,587.0,Germany,Female,35.0,8.0,124788.18,1.0,0.0,1.0,75832.53,0.0
2634,15642570.0,Pagnotto,695.0,France,Female,26.0,8.0,0.0,2.0,1.0,0.0,143345.69,0.0
2635,15691808.0,Cawood,597.0,France,Female,38.0,6.0,0.0,2.0,1.0,0.0,160589.18,0.0
2636,15791373.0,T'ao,684.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,57896.27,0.0
2637,15742834.0,Nwankwo,850.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,69414.13,0.0
2638,15771211.0,Chukwufumnanya,696.0,France,Female,38.0,2.0,0.0,1.0,1.0,1.0,138350.74,0.0
2639,15806822.0,Fiorentino,627.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,172437.12,0.0
2640,15792916.0,Lo,738.0,France,Male,29.0,2.0,0.0,1.0,1.0,0.0,86950.72,0.0
2641,15806918.0,Pirozzi,729.0,France,Female,57.0,7.0,118087.68,1.0,1.0,1.0,65413.41,0.0
2642,15737404.0,O'Loghlin,644.0,France,Male,41.0,7.0,0.0,2.0,1.0,0.0,137784.25,0.0
2643,15686958.0,Onyemauchechukwu,697.0,Germany,Female,32.0,5.0,154483.98,2.0,1.0,1.0,128521.16,0.0
2644,15627395.0,T'ien,577.0,Germany,Female,21.0,1.0,132351.29,2.0,1.0,1.0,110421.31,0.0
2645,15790810.0,Genovese,619.0,France,Female,28.0,2.0,0.0,2.0,1.0,0.0,129890.94,0.0
2646,15663410.0,Nnaife,597.0,Spain,Male,37.0,4.0,0.0,3.0,1.0,1.0,80120.19,1.0
2647,15788151.0,Okwudiliolisa,604.0,Spain,Male,52.0,6.0,0.0,2.0,0.0,0.0,82774.07,0.0
2648,15752344.0,Nnamdi,476.0,France,Female,26.0,4.0,117593.48,1.0,1.0,1.0,184842.21,0.0
2649,15572374.0,Ch'in,631.0,France,Female,40.0,9.0,0.0,2.0,1.0,0.0,120115.5,1.0
2650,15602844.0,Nwebube,571.0,Spain,Female,34.0,5.0,0.0,1.0,1.0,0.0,72846.58,0.0
2651,15710397.0,Nwabugwu,689.0,France,Female,45.0,7.0,0.0,2.0,1.0,0.0,64716.08,1.0
